zipcode,price,sqft_lot,state
98029,2200000.0,17168,WA
98074,447000.0,14080,WA
98092,206000.0,9239,WA
98116,500000.0,4600,WA
98030,302500.0,5511,WA
98052,1250000.0,13000,WA
98117,391000.0,5423,WA
98038,250000.0,5457,WA
98059,435000.0,5350,WA
98055,160000.0,14722,WA
98155,451000.0,6508,WA
98168,206000.0,7158,WA
98116,590000.0,5400,WA
98074,695000.0,17622,WA
98031,350000.0,40752,WA
98199,1236300.0,4628,WA
98072,395000.0,11200,WA
98178,419000.0,9652,WA
98053,592350.0,4665,WA
98027,855000.0,5669,WA
98033,771000.0,7200,WA
98022,325000.0,43350,WA
98112,1850000.0,6060,WA
98116,545000.0,6731,WA
98116,615000.0,5175,WA
98115,625500.0,7439,WA
98001,232000.0,15000,WA
98055,168000.0,7439,WA
98055,238000.0,7439,WA
98092,260000.0,7401,WA
98027,460000.0,7500,WA
98155,900000.0,11535,WA
98155,289950.0,8280,WA
98038,265000.0,5858,WA
98072,465000.0,20349,WA
98034,370000.0,7201,WA
98146,240000.0,9880,WA
98056,232000.0,5911,WA
98126,237502.0,7560,WA
98199,1280000.0,5500,WA
98005,957000.0,11545,WA
98042,218000.0,4875,WA
98042,205000.0,8366,WA
98126,350000.0,1592,WA
98198,256000.0,5787,WA
98125,275000.0,7654,WA
98031,372000.0,9604,WA
98027,688888.0,9825,WA
98053,170000.0,24792,WA
98007,530000.0,7910,WA
98029,905000.0,7661,WA
98118,365000.0,5070,WA
98031,312000.0,10584,WA
98126,400000.0,7680,WA
98133,278750.0,5765,WA
98006,510000.0,11995,WA
98117,527700.0,806,WA
98109,740000.0,4000,WA
98059,512000.0,17209,WA
98030,362000.0,8216,WA
98168,225000.0,6600,WA
98029,491500.0,4322,WA
98133,429950.0,10230,WA
98006,375000.0,9800,WA
98106,199400.0,4000,WA
98042,364900.0,9346,WA
98126,324950.0,7560,WA
98144,467000.0,4000,WA
98125,380000.0,5400,WA
98055,250000.0,10850,WA
98103,700000.0,4021,WA
98092,206990.0,9620,WA
98107,670000.0,3400,WA
98052,315000.0,6969,WA
98092,319950.0,7500,WA
98177,419000.0,8272,WA
98092,205000.0,11419,WA
98038,335000.0,4745,WA
98103,397000.0,5100,WA
98122,370000.0,2020,WA
98059,330000.0,9920,WA
98006,1785000.0,14300,WA
98155,399000.0,16300,WA
98092,400000.0,189486,WA
98038,249900.0,6404,WA
98117,717000.0,3880,WA
98031,319000.0,8336,WA
98115,635000.0,3800,WA
98155,355000.0,7573,WA
98006,1600000.0,32840,WA
98033,585000.0,12519,WA
98168,320000.0,7800,WA
98059,305495.0,10200,WA
98198,240000.0,14690,WA
98198,199950.0,8750,WA
98004,1620000.0,8114,WA
98166,770000.0,21744,WA
98092,255000.0,3179,WA
98058,289000.0,8925,WA
98056,494500.0,8804,WA
98052,746000.0,9619,WA
98059,385000.0,13000,WA
98052,688100.0,10513,WA
98103,870300.0,3150,WA
98155,310000.0,8474,WA
98133,500000.0,5654,WA
98042,255000.0,7770,WA
98112,1475000.0,7080,WA
98148,154500.0,9465,WA
98034,425000.0,8058,WA
98029,700000.0,7491,WA
98109,410500.0,3943,WA
98034,432000.0,7080,WA
98144,530000.0,4080,WA
98034,465000.0,8640,WA
98029,498688.0,5600,WA
98166,573500.0,21450,WA
98023,349900.0,13474,WA
98056,220000.0,12519,WA
98106,260000.0,6771,WA
98118,290000.0,4000,WA
98144,615000.0,3240,WA
98034,730000.0,5638,WA
98045,1950000.0,167869,WA
98038,332500.0,10500,WA
98011,650000.0,10120,WA
98115,1400000.0,7800,WA
98011,465000.0,7194,WA
98029,690000.0,11820,WA
98058,289900.0,7004,WA
98112,1620000.0,4000,WA
98148,339950.0,4286,WA
98023,367999.0,8000,WA
98038,380000.0,10079,WA
98166,440000.0,17100,WA
98005,975000.0,36450,WA
98028,309500.0,13560,WA
98155,350000.0,8201,WA
98038,215000.0,2521,WA
98118,254000.0,6000,WA
98115,567000.0,4275,WA
98102,402000.0,1173,WA
98045,365000.0,80150,WA
98155,625000.0,8408,WA
98126,432000.0,5160,WA
98058,335500.0,19090,WA
98116,672500.0,5940,WA
98118,336000.0,4310,WA
98002,294400.0,10183,WA
98007,541900.0,3054,WA
98052,505000.0,11400,WA
98030,255000.0,6176,WA
98011,435000.0,11970,WA
98119,636000.0,3600,WA
98010,655000.0,33106,WA
98148,280500.0,6988,WA
98117,520000.0,6141,WA
98031,354000.0,5476,WA
98003,810000.0,17654,WA
98092,400000.0,42884,WA
98074,879900.0,12000,WA
98040,1288000.0,11358,WA
98010,902500.0,23522,WA
98122,900000.0,8400,WA
98056,419500.0,7200,WA
98199,685000.0,6000,WA
98059,429950.0,4524,WA
98106,464950.0,6000,WA
98045,239900.0,9000,WA
98019,406250.0,11524,WA
98045,447000.0,8027,WA
98033,466800.0,14250,WA
98008,674000.0,11560,WA
98103,525000.0,3200,WA
98038,674950.0,92347,WA
98058,374900.0,4950,WA
98102,1443920.0,5000,WA
98052,559500.0,9250,WA
98065,522500.0,7875,WA
98053,1130000.0,28008,WA
98059,498500.0,7420,WA
98117,571000.0,4000,WA
98027,543000.0,217800,WA
98001,271920.0,10248,WA
98146,104950.0,8254,WA
98075,485500.0,4500,WA
98115,1210000.0,6982,WA
98038,260250.0,8357,WA
98075,875909.0,13292,WA
98058,455000.0,94525,WA
98106,309000.0,7500,WA
98023,229000.0,7688,WA
98003,250000.0,7900,WA
98034,600000.0,38141,WA
98077,535000.0,65836,WA
98053,571000.0,5186,WA
98006,1030000.0,16920,WA
98155,600000.0,14930,WA
98072,469500.0,12000,WA
98059,1150000.0,13170,WA
98105,785000.0,4000,WA
98052,872750.0,13695,WA
98117,900000.0,10214,WA
98065,350000.0,6620,WA
98039,2575000.0,20440,WA
98005,940000.0,39960,WA
98023,185000.0,27810,WA
98053,850000.0,37122,WA
98022,201000.0,15273,WA
98133,499000.0,6549,WA
98059,315000.0,5190,WA
98029,509950.0,4668,WA
98178,286300.0,6405,WA
98034,590000.0,8325,WA
98106,325000.0,9384,WA
98010,625000.0,27806,WA
98125,378000.0,6914,WA
98023,239950.0,6900,WA
98105,550000.0,4500,WA
98118,325000.0,6180,WA
98103,831000.0,3905,WA
98028,249000.0,10296,WA
98072,484000.0,16730,WA
98092,395000.0,6278,WA
98074,839900.0,7462,WA
98052,760000.0,11000,WA
98116,750000.0,3300,WA
98112,3000000.0,11265,WA
98065,440000.0,5800,WA
98027,501000.0,7523,WA
98122,739000.0,7500,WA
98005,685650.0,16200,WA
98074,1005000.0,284011,WA
98105,980000.0,4000,WA
98056,275000.0,7184,WA
98058,319950.0,8045,WA
98028,448500.0,7943,WA
98070,437000.0,137565,WA
98106,330000.0,9448,WA
98031,365000.0,7700,WA
98133,329000.0,7700,WA
98008,681500.0,11700,WA
98052,566000.0,10140,WA
98053,897500.0,217882,WA
98052,738000.0,9112,WA
98092,185000.0,7800,WA
98136,445000.0,7200,WA
98118,175000.0,4920,WA
98136,315000.0,8556,WA
98008,445000.0,7400,WA
98004,1400000.0,14990,WA
98052,832500.0,35100,WA
98065,771150.0,12320,WA
98188,225000.0,12559,WA
98065,389950.0,6396,WA
98065,435000.0,6082,WA
98102,845000.0,2538,WA
98102,1300000.0,5500,WA
98144,350000.0,1796,WA
98003,250000.0,10400,WA
98144,370000.0,2096,WA
98052,750000.0,4553,WA
98117,439950.0,3000,WA
98133,395000.0,10219,WA
98133,375000.0,6820,WA
98003,263000.0,7748,WA
98032,185000.0,9198,WA
98075,500000.0,54315,WA
98027,920000.0,10045,WA
98075,936000.0,21802,WA
98004,1500000.0,12757,WA
98115,1100000.0,7200,WA
98003,247000.0,10875,WA
98115,289500.0,5525,WA
98065,432500.0,6396,WA
98103,680000.0,4320,WA
98199,589000.0,6000,WA
98136,756450.0,8400,WA
98034,536650.0,8910,WA
98122,540000.0,1800,WA
98125,385000.0,3850,WA
98115,485000.0,6120,WA
98059,240000.0,17652,WA
98059,415500.0,17652,WA
98117,550000.0,2688,WA
98112,1260000.0,5400,WA
98070,430000.0,213008,WA
98136,415000.0,4257,WA
98010,365000.0,8200,WA
98001,257000.0,8500,WA
98029,420000.0,3821,WA
98166,338995.0,9450,WA
98177,615000.0,8280,WA
98092,312500.0,5570,WA
98028,513000.0,5684,WA
98116,857500.0,5040,WA
98040,1060000.0,22343,WA
98146,585000.0,9500,WA
98038,350500.0,4950,WA
98168,215000.0,9312,WA
98034,440000.0,8400,WA
98042,270000.0,7800,WA
98126,385000.0,7020,WA
98103,688500.0,4125,WA
98122,700000.0,4905,WA
98006,585000.0,14467,WA
98052,401000.0,2625,WA
98052,655000.0,7725,WA
98144,317000.0,5400,WA
98034,500000.0,8155,WA
98103,314963.0,6350,WA
98126,715000.0,5060,WA
98045,280000.0,9600,WA
98011,531000.0,9736,WA
98007,617000.0,4488,WA
98177,440000.0,7560,WA
98002,140000.0,10114,WA
98052,661000.0,13125,WA
98052,697000.0,13125,WA
98040,1195000.0,13297,WA
98115,535000.0,3515,WA
98118,404500.0,3060,WA
98126,396500.0,5110,WA
98056,450000.0,9488,WA
98119,605000.0,2400,WA
98118,699000.0,4320,WA
98014,805000.0,19023,WA
98014,156000.0,15000,WA
98052,595000.0,7064,WA
98065,285000.0,7200,WA
98056,725000.0,6055,WA
98023,216300.0,5000,WA
98059,410000.0,8450,WA
98126,597000.0,4600,WA
98077,325000.0,9300,WA
98030,355000.0,9375,WA
98146,338000.0,8215,WA
98001,210000.0,5393,WA
98034,423000.0,9000,WA
98002,249500.0,8554,WA
98042,325000.0,5105,WA
98042,257000.0,8223,WA
98053,550000.0,100623,WA
98033,490000.0,9638,WA
98034,299000.0,3838,WA
98070,295000.0,39639,WA
98074,630000.0,14463,WA
98058,320000.0,8474,WA
98005,1110000.0,8640,WA
98117,398000.0,6458,WA
98106,218000.0,7874,WA
98027,590000.0,104108,WA
98008,1595000.0,8239,WA
98106,348500.0,1824,WA
98053,592500.0,4751,WA
98028,505000.0,5957,WA
98119,1430000.0,3600,WA
98116,502000.0,5000,WA
98125,257500.0,9265,WA
98034,405000.0,7500,WA
98115,427000.0,5111,WA
98155,290000.0,9997,WA
98106,222000.0,7695,WA
98038,315000.0,6097,WA
98103,371000.0,4500,WA
98003,279900.0,6620,WA
98059,250000.0,23522,WA
98006,599000.0,29930,WA
98092,267300.0,93218,WA
98118,585000.0,7200,WA
98072,350000.0,8268,WA
98177,506000.0,7700,WA
98058,400000.0,210830,WA
98146,151100.0,4495,WA
98146,251000.0,4495,WA
98006,555000.0,8140,WA
98070,467500.0,273556,WA
98042,479000.0,30378,WA
98001,247000.0,9350,WA
98045,299500.0,10875,WA
98125,306888.0,8970,WA
98010,675000.0,244807,WA
98105,577000.0,5265,WA
98003,219950.0,9936,WA
98033,375000.0,5500,WA
98115,650000.0,6820,WA
98107,975000.0,5000,WA
98106,229000.0,3720,WA
98122,575000.0,4000,WA
98075,815000.0,14880,WA
98077,525000.0,43560,WA
98027,471000.0,2805,WA
98117,450000.0,4333,WA
98116,590000.0,6150,WA
98006,744000.0,7260,WA
98092,460000.0,36114,WA
98155,299000.0,9389,WA
98022,231000.0,5120,WA
98092,195000.0,9600,WA
98045,305000.0,11500,WA
98144,895000.0,6200,WA
98004,1110000.0,13300,WA
98108,339000.0,7954,WA
98109,885000.0,3520,WA
98146,375000.0,5236,WA
98008,367400.0,7400,WA
98119,700000.0,5398,WA
98008,667000.0,10360,WA
98118,200000.0,5250,WA
98074,552775.0,18414,WA
98056,452000.0,148975,WA
98059,418000.0,16050,WA
98033,601500.0,10128,WA
98075,600000.0,39639,WA
98092,340000.0,6481,WA
98003,310000.0,6752,WA
98056,290000.0,18000,WA
98133,438000.0,9255,WA
98144,718000.0,4408,WA
98168,200000.0,6600,WA
98042,479900.0,12150,WA
98058,400000.0,7877,WA
98188,219950.0,10042,WA
98019,300000.0,3381,WA
98177,437000.0,8775,WA
98034,350000.0,7210,WA
98004,626000.0,9293,WA
98077,490000.0,12032,WA
98042,289000.0,4700,WA
98199,595000.0,5100,WA
98045,676000.0,41804,WA
98133,389000.0,8028,WA
98198,240000.0,5000,WA
98031,382500.0,7079,WA
98008,511555.0,7293,WA
98107,710500.0,4125,WA
98027,429000.0,49928,WA
98198,170000.0,7500,WA
98004,2135000.0,17820,WA
98072,480000.0,7200,WA
98122,1665000.0,8395,WA
98168,225000.0,6535,WA
98177,615000.0,7224,WA
98022,438950.0,385506,WA
98003,242000.0,9856,WA
98074,560000.0,9686,WA
98103,857500.0,3960,WA
98074,685000.0,7864,WA
98034,486000.0,7336,WA
98007,749000.0,10338,WA
98030,260000.0,6298,WA
98126,1015000.0,8502,WA
98199,565000.0,5111,WA
98103,355000.0,2502,WA
98125,775000.0,9970,WA
98188,335000.0,7305,WA
98199,1300000.0,7800,WA
98107,545000.0,3000,WA
98144,540000.0,4240,WA
98125,687500.0,9377,WA
98001,115000.0,9812,WA
98001,227000.0,9812,WA
98075,870000.0,7621,WA
98005,1190000.0,12164,WA
98038,375000.0,5000,WA
98118,902000.0,7200,WA
98056,269500.0,7276,WA
98117,570000.0,4750,WA
98133,359950.0,7590,WA
98004,1450000.0,8301,WA
98052,615000.0,3427,WA
98198,250000.0,8701,WA
98065,530000.0,6788,WA
98065,474950.0,222156,WA
98125,490000.0,6480,WA
98126,210000.0,1157,WA
98198,265500.0,9225,WA
98144,1462500.0,4800,WA
98030,310000.0,12128,WA
98056,324500.0,4108,WA
98028,599000.0,11000,WA
98058,525000.0,9958,WA
98155,400000.0,10304,WA
98166,887500.0,54977,WA
98115,344000.0,3325,WA
98072,525000.0,7434,WA
98034,385000.0,8000,WA
98074,820000.0,8633,WA
98199,1305000.0,5000,WA
98074,549000.0,59800,WA
98106,180000.0,6771,WA
98065,589000.0,5776,WA
98118,350000.0,5518,WA
98003,197400.0,7575,WA
98030,267000.0,6477,WA
98075,480000.0,20281,WA
98125,650000.0,9450,WA
98053,490000.0,6265,WA
98058,225000.0,7700,WA
98005,640000.0,10115,WA
98005,710000.0,3427,WA
98019,325000.0,11805,WA
98072,595000.0,28001,WA
98002,128750.0,7004,WA
98008,465000.0,7300,WA
98115,710000.0,7625,WA
98136,605000.0,6000,WA
98040,994000.0,20445,WA
98034,489950.0,7326,WA
98133,365000.0,8160,WA
98042,359950.0,7212,WA
98059,495000.0,4774,WA
98058,255000.0,9039,WA
98034,330000.0,10276,WA
98052,450000.0,8394,WA
98065,655000.0,11306,WA
98003,485000.0,16362,WA
98072,375000.0,15909,WA
98075,570000.0,4534,WA
98103,350000.0,1022,WA
98146,550000.0,6000,WA
98052,513000.0,8652,WA
98126,450000.0,7320,WA
98144,432500.0,1856,WA
98022,432000.0,329903,WA
98052,480000.0,8892,WA
98034,402200.0,6980,WA
98004,650000.0,10227,WA
98040,1199500.0,13044,WA
98030,312000.0,13250,WA
98116,610000.0,5821,WA
98117,823000.0,7722,WA
98105,471000.0,3750,WA
98033,481015.0,5511,WA
98040,1959000.0,23373,WA
98052,624000.0,11250,WA
98011,480000.0,7966,WA
98004,815000.0,8671,WA
98004,1650000.0,20400,WA
98146,180000.0,18513,WA
98038,156601.0,9750,WA
98038,374950.0,4650,WA
98146,368000.0,4680,WA
98103,550000.0,3952,WA
98001,198000.0,6318,WA
98034,345000.0,7200,WA
98039,1712750.0,6572,WA
98001,185900.0,10890,WA
98006,950000.0,18029,WA
98006,995000.0,13551,WA
98133,345000.0,8250,WA
98040,741000.0,10125,WA
98053,737000.0,9772,WA
98177,668750.0,6420,WA
98027,575000.0,8625,WA
98042,280000.0,5440,WA
98008,583000.0,10050,WA
98028,196000.0,9600,WA
98055,349950.0,7496,WA
98107,429000.0,3333,WA
98031,270000.0,10320,WA
98108,385000.0,7416,WA
98103,535000.0,5000,WA
98133,352500.0,10269,WA
98117,624000.0,5200,WA
98058,215000.0,7958,WA
98040,870000.0,21780,WA
98059,440000.0,8256,WA
98122,518000.0,1149,WA
98038,259500.0,7589,WA
98053,795127.0,91158,WA
98006,290000.0,9000,WA
98198,385000.0,7700,WA
98155,259950.0,6542,WA
98059,330000.0,2915,WA
98106,280000.0,7480,WA
98075,595000.0,20011,WA
98074,925900.0,7828,WA
98028,499000.0,9600,WA
98003,325000.0,7762,WA
98004,895000.0,20875,WA
98058,162248.0,8960,WA
98146,1072500.0,21480,WA
98115,430000.0,5080,WA
98115,615500.0,5080,WA
98118,260000.0,5650,WA
98024,295000.0,42981,WA
98122,1186040.0,6117,WA
98034,749950.0,2971,WA
98106,175000.0,5080,WA
98106,415000.0,5080,WA
98002,190000.0,8316,WA
98107,625000.0,3264,WA
98014,420000.0,21010,WA
98030,339900.0,9210,WA
98028,160000.0,23030,WA
98038,353000.0,5331,WA
98074,390000.0,14183,WA
98155,675000.0,9858,WA
98059,400000.0,3757,WA
98144,1340000.0,5040,WA
98004,1650000.0,11904,WA
98103,1000000.0,9450,WA
98033,850000.0,28324,WA
98106,275000.0,6954,WA
98027,450000.0,2589,WA
98003,305000.0,12731,WA
98117,643002.0,3744,WA
98052,468000.0,4500,WA
98038,324950.0,5000,WA
98031,290000.0,7346,WA
98033,488500.0,10959,WA
98133,367950.0,8234,WA
98146,285000.0,6555,WA
98070,417000.0,52889,WA
98007,1115000.0,31931,WA
98040,1550000.0,17677,WA
98023,604000.0,33151,WA
98058,380000.0,8102,WA
98038,336500.0,5264,WA
98115,685000.0,6000,WA
98006,4208000.0,21540,WA
98040,670000.0,16868,WA
98109,524000.0,2000,WA
98003,172000.0,10260,WA
98105,680000.0,3000,WA
98092,549900.0,213879,WA
98042,357000.0,49428,WA
98106,107000.0,5120,WA
98106,232900.0,5120,WA
98103,800000.0,3302,WA
98133,248500.0,1498,WA
98116,670000.0,6420,WA
98038,207000.0,21275,WA
98092,164000.0,8250,WA
98119,570500.0,1800,WA
98027,599990.0,9162,WA
98034,395000.0,9599,WA
98019,979500.0,361548,WA
98125,207000.0,5546,WA
98125,237000.0,5546,WA
98075,650100.0,60872,WA
98052,385000.0,7350,WA
98146,335000.0,11437,WA
98092,347000.0,10026,WA
98198,204000.0,8000,WA
98052,615000.0,10260,WA
98004,943500.0,10890,WA
98108,560000.0,7333,WA
98006,547500.0,7254,WA
98059,359500.0,7210,WA
98029,660000.0,35640,WA
98038,258000.0,7540,WA
98042,355000.0,22693,WA
98126,253500.0,4800,WA
98056,422500.0,8920,WA
98003,239000.0,2052,WA
98033,628000.0,8521,WA
98106,352000.0,1957,WA
98133,311600.0,1196,WA
98001,235000.0,7245,WA
98040,870000.0,9525,WA
98001,190848.0,7904,WA
98115,570000.0,5080,WA
98116,661254.0,6250,WA
98133,230000.0,5360,WA
98027,680000.0,9914,WA
98106,148000.0,8261,WA
98106,244900.0,8261,WA
98168,214950.0,6600,WA
98116,580000.0,6250,WA
98055,263000.0,7885,WA
98178,317000.0,11375,WA
98059,302000.0,13500,WA
98004,899000.0,6978,WA
98199,1289000.0,11394,WA
98166,710000.0,136915,WA
98056,230000.0,9310,WA
98126,430000.0,5200,WA
98075,1169000.0,13252,WA
98115,397000.0,6380,WA
98125,595000.0,8300,WA
98027,485000.0,10089,WA
98155,755000.0,24300,WA
98166,185000.0,8100,WA
98166,340000.0,8100,WA
98038,236000.0,5827,WA
98072,550000.0,7549,WA
98103,680000.0,5720,WA
98075,630000.0,8706,WA
98118,560000.0,3477,WA
98146,385000.0,6600,WA
98133,280000.0,1141,WA
98042,225000.0,7490,WA
98040,610000.0,29110,WA
98115,592500.0,6750,WA
98075,750000.0,7634,WA
98042,164000.0,4875,WA
98155,320000.0,8281,WA
98029,544000.0,3974,WA
98058,344950.0,7500,WA
98038,539500.0,12476,WA
98027,420000.0,60548,WA
98155,305000.0,22725,WA
98133,229000.0,5100,WA
98059,1068000.0,9938,WA
98103,397500.0,1383,WA
98033,540000.0,8402,WA
98008,650000.0,10186,WA
98144,1900000.0,13237,WA
98014,649000.0,280962,WA
98178,287500.0,67953,WA
98117,815000.0,4743,WA
98074,795000.0,8630,WA
98027,502775.0,9840,WA
98178,222900.0,6411,WA
98023,399950.0,64694,WA
98052,728000.0,13684,WA
98053,850000.0,65556,WA
98019,525000.0,17856,WA
98055,257000.0,7850,WA
98118,433500.0,3360,WA
98001,314950.0,9623,WA
98052,500000.0,14633,WA
98028,300000.0,8911,WA
98074,645000.0,18653,WA
98042,222500.0,10125,WA
98056,275000.0,8099,WA
98118,498000.0,6570,WA
98033,800000.0,75794,WA
98003,297000.0,8234,WA
98178,625000.0,6000,WA
98029,770000.0,6187,WA
98115,517000.0,4635,WA
98103,238000.0,6350,WA
98168,234550.0,15375,WA
98003,230500.0,7245,WA
98125,585000.0,16777,WA
98105,733000.0,3876,WA
98107,357950.0,3880,WA
98117,530000.0,3680,WA
98188,377500.0,10720,WA
98065,475000.0,10046,WA
98092,399000.0,73616,WA
98116,660000.0,5750,WA
98008,400000.0,10488,WA
98107,440000.0,4850,WA
98042,366400.0,14383,WA
98011,627250.0,10677,WA
98117,375950.0,7560,WA
98023,162000.0,6750,WA
98103,780000.0,2600,WA
98116,705000.0,4316,WA
98003,450000.0,15233,WA
98056,311000.0,7880,WA
98029,485000.0,6065,WA
98072,485000.0,11034,WA
98118,725000.0,6000,WA
98001,185000.0,17040,WA
98004,1890000.0,9345,WA
98042,260000.0,7423,WA
98038,356000.0,5074,WA
98030,225205.0,7220,WA
98117,445000.0,8910,WA
98118,356000.0,4095,WA
98040,760250.0,8250,WA
98053,572000.0,5143,WA
98144,970000.0,9950,WA
98038,348450.0,8628,WA
98072,535500.0,40250,WA
98125,710000.0,9600,WA
98004,745000.0,9800,WA
98146,355000.0,8265,WA
98042,333000.0,5505,WA
98038,282000.0,6000,WA
98119,840500.0,5400,WA
98008,432000.0,8134,WA
98126,625000.0,4800,WA
98168,209977.0,6134,WA
98001,174000.0,13531,WA
98052,740000.0,8540,WA
98115,518000.0,4500,WA
98103,539000.0,3225,WA
98027,575000.0,9600,WA
98102,530000.0,976,WA
98031,242025.0,54014,WA
98004,1030000.0,11200,WA
98198,230000.0,7500,WA
98055,350000.0,7500,WA
98033,595000.0,11520,WA
98052,440000.0,6829,WA
98109,550000.0,6000,WA
98112,940000.0,5940,WA
98144,375000.0,1751,WA
98199,567500.0,4592,WA
98029,735000.0,50800,WA
98146,114000.0,5200,WA
98119,608000.0,3600,WA
98053,442500.0,47419,WA
98133,381800.0,5250,WA
98116,330000.0,3978,WA
98034,90000.0,2640,WA
98106,312000.0,8625,WA
98155,339000.0,8100,WA
98023,313000.0,8000,WA
98027,618080.0,6500,WA
98058,325000.0,8755,WA
98146,242000.0,7620,WA
98133,364000.0,7311,WA
98126,545000.0,5750,WA
98023,445000.0,16173,WA
98034,1085500.0,10830,WA
98007,660000.0,10000,WA
98052,845000.0,35610,WA
98144,417000.0,4000,WA
98056,213800.0,5200,WA
98136,400000.0,6200,WA
98133,759950.0,7560,WA
98199,990000.0,5930,WA
98005,710000.0,10250,WA
98126,315000.0,4600,WA
98056,515000.0,14810,WA
98116,638000.0,3729,WA
98125,370000.0,8100,WA
98001,184000.0,14850,WA
98053,583800.0,6600,WA
98059,309500.0,7320,WA
98005,1960000.0,31353,WA
98118,299000.0,5000,WA
98178,215000.0,7200,WA
98166,410000.0,10500,WA
98136,431000.0,6500,WA
98053,635000.0,35430,WA
98006,648000.0,12000,WA
98056,640000.0,11172,WA
98006,932808.0,6705,WA
98053,835000.0,6815,WA
98199,469775.0,7020,WA
98014,587000.0,52595,WA
98119,677915.0,3600,WA
98008,1075000.0,9200,WA
98115,671000.0,5700,WA
98065,695000.0,9780,WA
98168,205000.0,13320,WA
98155,350000.0,7200,WA
98059,360000.0,7930,WA
98038,313999.0,4198,WA
98042,300000.0,7225,WA
98155,452000.0,11747,WA
98014,495500.0,57934,WA
98092,288000.0,40500,WA
98003,227490.0,7194,WA
98014,470950.0,16420,WA
98027,735000.0,4187,WA
98105,730000.0,4400,WA
98058,412000.0,7000,WA
98065,589500.0,6326,WA
98118,291000.0,8636,WA
98199,1300000.0,7680,WA
98023,190000.0,10458,WA
98125,456200.0,7733,WA
98023,225000.0,8470,WA
98074,2000000.0,21064,WA
98052,740000.0,15091,WA
98108,467000.0,5511,WA
98177,385000.0,7554,WA
98119,670000.0,4763,WA
98118,500000.0,5760,WA
98155,352450.0,6000,WA
98059,669888.0,7591,WA
98008,405000.0,7300,WA
98007,518000.0,8000,WA
98178,280000.0,6288,WA
98029,435000.0,2375,WA
98022,314950.0,9732,WA
98038,209900.0,3003,WA
98052,630000.0,31705,WA
98052,442000.0,12688,WA
98166,340000.0,13440,WA
98031,230000.0,6956,WA
98011,495200.0,22120,WA
98075,900000.0,6745,WA
98117,265000.0,4600,WA
98072,489500.0,65558,WA
98023,335000.0,44866,WA
98011,585000.0,12700,WA
98118,800000.0,7200,WA
98022,379500.0,53578,WA
98008,475000.0,8000,WA
98008,520000.0,8800,WA
98075,515000.0,4338,WA
98103,577500.0,5515,WA
98031,269900.0,9672,WA
98106,329000.0,5952,WA
98122,458500.0,1920,WA
98075,890000.0,11171,WA
98038,361500.0,7334,WA
98004,2535000.0,10626,WA
98034,325000.0,8374,WA
98109,1850000.0,6000,WA
98004,945000.0,13367,WA
98042,370000.0,4244,WA
98065,320000.0,7111,WA
98053,450000.0,4908,WA
98075,800000.0,18303,WA
98117,676000.0,3825,WA
98102,1272500.0,5000,WA
98028,290000.0,7980,WA
98003,158000.0,8925,WA
98133,379950.0,9389,WA
98053,583000.0,4000,WA
98056,150000.0,5700,WA
98042,261500.0,6992,WA
98198,278000.0,3777,WA
98052,555000.0,7140,WA
98133,355000.0,8173,WA
98008,375000.0,6650,WA
98118,227000.0,12681,WA
98022,335000.0,103672,WA
98177,680000.0,23900,WA
98105,686500.0,5025,WA
98072,410000.0,26642,WA
98033,425000.0,13300,WA
98074,562500.0,7549,WA
98056,345000.0,6976,WA
98006,627500.0,11500,WA
98024,355000.0,36300,WA
98038,335000.0,5876,WA
98118,350000.0,4228,WA
98053,590000.0,58370,WA
98023,252000.0,6788,WA
98040,1295000.0,9270,WA
98119,705000.0,5001,WA
98052,498000.0,8400,WA
98133,312500.0,7227,WA
98198,260000.0,5375,WA
98042,209950.0,9600,WA
98006,610000.0,10402,WA
98107,500000.0,7100,WA
98125,850000.0,7050,WA
98006,689000.0,11700,WA
98008,470000.0,4680,WA
98056,640000.0,5175,WA
98146,290000.0,7200,WA
98003,258500.0,9000,WA
98004,1100000.0,7597,WA
98053,420000.0,22320,WA
98198,230000.0,9083,WA
98038,252000.0,6865,WA
98028,515000.0,4506,WA
98107,425000.0,4635,WA
98126,575000.0,2320,WA
98117,390000.0,5160,WA
98033,561500.0,9800,WA
98112,1350000.0,3728,WA
98115,835000.0,7830,WA
98027,475200.0,3980,WA
98117,425000.0,5024,WA
98178,218000.0,7755,WA
98056,600000.0,6536,WA
98008,545000.0,7210,WA
98004,2408000.0,23250,WA
98118,460000.0,5050,WA
98116,425000.0,6413,WA
98006,455000.0,8360,WA
98001,313100.0,12821,WA
98027,780000.0,59863,WA
98031,345500.0,9682,WA
98031,243000.0,8034,WA
98034,670000.0,9600,WA
98019,325000.0,7560,WA
98178,281000.0,12500,WA
98108,130000.0,5100,WA
98038,340000.0,9798,WA
98059,485000.0,51396,WA
98072,642860.0,6398,WA
98112,747000.0,4800,WA
98133,559950.0,7200,WA
98108,577288.0,7200,WA
98117,575000.0,2726,WA
98118,287000.0,6000,WA
98033,1149000.0,9889,WA
98168,335000.0,8900,WA
98056,375000.0,12500,WA
98125,325000.0,14823,WA
98059,530000.0,220414,WA
98032,287000.0,7081,WA
98023,320000.0,7000,WA
98065,425000.0,4400,WA
98117,550000.0,6009,WA
98023,135000.0,8450,WA
98144,695000.0,5687,WA
98006,975000.0,9648,WA
